,words
19337,handeln
19338,pünktlich
19339,paar
19340,link
19341,kombipreise
19342,yallah
19343,arm
19344,tonnenweise
19345,zahlst
19346,kleines
19347,aon
19348,schon
19349,wallah
19350,lassen
19351,glänzen
19352,hehe
19353,frei
19354,hamdullah
19355,gift
19356,onkel
19357,reines
19358,geleckt
19359,voll
19360,nix
19361,strassenleben
19362,wouh
19363,edelsteine
19364,hennaabend
19365,hören
19366,immer
19367,besser
19368,laber
19369,taten
19370,flous
19371,drugmoney
19372,bullenanzug
19373,rukh
19374,weisse
19375,amgs
19376,khan
19377,reich
19378,gut
19379,revolver
19380,sehn
19381,geknackt
19382,haken
19383,kleine
19384,2006
19385,yeah
19386,tuch
19387,jaja
19388,wayne
19389,hazaks
19390,zehnte
19391,tanzen
19392,bringen
19393,avukat
19394,bunte
19395,lila
19396,rappen
19397,nachbarschaft
19398,mache
19399,5k
19400,fick
19401,low
19402,müssen
19403,amina
19404,männer
19405,viertel
19406,hatest
19407,shah
19408,nachtaktiv
19409,land
19410,strassen
19411,sure
19412,pissers
19413,zinker
19414,bullen
19415,fünfte
19416,roséaps
19417,geschichten
19418,diyarbakır
19419,mashallah
19420,bahrain
19421,shh
19422,gründlich
19423,tauch
19424,plötzlich
19425,pah
19426,regnet
19427,baba
19428,singn
19429,breitlings
19430,batzen
19431,hölle
19432,ey
19433,ambulanz
19434,lambos
19435,kurdis
19436,blut
19437,seniorsuiteupgrade
19438,ja
19439,ammoniak
19440,sechszehn
19441,sagen
19442,wachsen
19443,lee
19444,papapah
19445,kind
19446,afghanis
19447,2chainz
19448,sirenen
19449,mann
19450,schultern
19451,klären
19452,aufn
19453,reden
19454,mannes
19455,stoff
19456,rrah
19457,schickt
19458,schlafen
19459,pirat
19460,gehen
19461,ah
19462,brebinnt
19463,meim
19464,parallel
19465,brr
19466,nett
19467,cappuccino
19468,kriege
19469,bunker
19470,tage
19471,sag
19472,zinedine
19473,geben
19474,markt
19475,sitz
19476,kunden
19477,heh
19478,mbappé
19479,woah
19480,bulle
19481,paar
19482,link
19483,auge
19484,lkw
19485,wallah
19486,siedlung
19487,bruder
19488,gedribbelt
19489,nehm
19490,skrrt
19491,fendi
19492,kennst
19493,skrrtah
19494,otelloshemkarte
19495,voll
19496,heftig
19497,renault
19498,flous
19499,hinten
19500,preise
19501,rechts
19502,thotties
19503,gross
19504,ziellos
19505,nacht
19506,bio
19507,video
19508,yeah
19509,jed
19510,negro
19511,luciano
19512,stapel
19513,stürm
19514,pilot
19515,gúzman
19516,vito
19517,boh
19518,genug
19519,limousin
19520,strassen
19521,meinn
19522,connect
19523,taschen
19524,früher
19525,heuen
19526,hautfarbe
19527,kommen
19528,dubai
19529,samra
19530,batzen
19531,bestell
19532,kilos
19533,gebunkert
19534,bloss
19535,wuh
19536,schmiere
19537,ja
19538,flugplan
19539,pow
19540,ficke
19541,instabil
19542,mhmmhm
19543,steigt
19544,flex
19545,fliegen
19546,sklasse
19547,kadewe
19548,kurz
19549,hektiks
19550,clio
19551,paris
19552,umsatz
19553,mios
19554,amigos
19555,adrenalin
19556,ade
19557,glauben
19558,paket
19559,bleibe
19560,mille
19561,drehen
19562,louis
19563,wegen
19564,long
19565,hundert
19566,pistole
19567,time
19568,rb
19569,einheiten
19570,jurys
19571,ones
19572,schweiz
19573,überweisen
19574,garderobe
19575,mach’
19576,santorini
19577,thug
19578,kellner
19579,2pac
19580,ausm
19581,hast
19582,paar
19583,popstars
19584,deathrowattitüde
19585,shindy
19586,herab
19587,welt
19588,minimes
19589,beweisen
19590,kill
19591,monat
19592,hunderter
19593,spotify
19594,v
19595,hit
19596,virgil
19597,without
19598,spinner
19599,force
19600,50
19601,em
19602,schreien
19603,lamborghinijeeps
19604,ausser
19605,dope
19606,glück
19607,raplegenden
19608,frag
19609,parking
19610,zurück
19611,jed
19612,blue
19613,einfach
19614,mehr
19615,beat
19616,club
19617,teint
19618,pimpin
19619,viertelmiobenzo
19620,laprairiemilf
19621,air
19622,verletzt
19623,stehen
19624,neben
19625,mal
19626,benzos
19627,hälfte
19628,eins
19629,greece
19630,erzähl
19631,laden
19632,angst
19633,paparazzi
19634,pelz
19635,frost
19636,wohnung
19637,show
19638,träumt
19639,grösste
19640,müssen
19641,feature
19642,viertel
19643,money
19644,rum
19645,singles
19646,pech
19647,uhren
19648,pulli
19649,lot
19650,deutschen
19651,droppe
19652,k
19653,shadow
19654,left
19655,flachen
19656,playertalk
19657,barber
19658,belohnung
19659,sitzen
19660,geld
19661,meinung
19662,blingbling
19663,neuen
19664,filme
19665,zwei
19666,step
19667,hab’
19668,vier
19669,smoke
19670,star
19671,love
19672,ge—
19673,sagen
19674,rapp’
19675,papipap
19676,kosen
19677,ladadadadada
19678,flop
19679,puff
19680,zeig
19681,jesusikone
19682,shouldnt
19683,wichser
19684,patek
19685,john
19686,forever
19687,gürtel
19688,clips
19689,preis
19690,gott
19691,scratching
19692,cent
19693,juicecover
19694,abgesagt
19695,goen
19696,clip
19697,schlassen
19698,peter
19699,50000
19700,partnerlook
19701,oben
19702,baguetteschliffdiamanten
19703,shouldn’t
19704,gehen
19705,lüge
19706,–
19707,fox
19708,gefühle
19709,damals
19710,klicken
19711,zerpflück
19712,kassierst
19713,gelernt
19714,kugel
19715,lernen
19716,stirb
19717,zurückdrehen
19718,verrauch
19719,holen
19720,narbe
19721,geben
19722,meim
19723,circa
19724,versuch
19725,vierzehneinhalb
19726,weit
19727,liegenbleibt
19728,zeiger
19729,guck
19730,gesetzlose
19731,werd
19732,junks
19733,sagst
19734,hast
19735,paar
19736,zurücklehnn
19737,dramen
19738,freunde
19739,zahlst
19740,zurücknehmn
19741,glückssträhne
19742,kleb
19743,unerklärt
19744,tn
19745,kopfschmerzen
19746,bruder
19747,verlier
19748,wer
19749,kreta
19750,sachen
19751,lock
19752,unterwegs
19753,schwärmt
19754,nix
19755,fickst
19756,zehn
19757,treffen
19758,zeit
19759,digga
19760,sterben
19761,handschellen
19762,brauch
19763,gehn
19764,gib
19765,verständigung
19766,brücken
19767,reich
19768,gut
19769,verzeih
19770,schreien
19771,strafhaft
19772,bau
19773,aufheuln
19774,sassen
19775,leid
19776,hype
19777,trainiern
19778,yeah
19779,einn
19780,kriegst
19781,bisschen
19782,amcas
19783,187
19784,seele
19785,richtiges
19786,gebückt
19787,einfach
19788,kötern
19789,beat
19790,vergess
19791,glas
19792,harry
19793,gegangenen
19794,manch
19795,irgendeiner
19796,zähl
19797,bringen
19798,gedanken
19799,mal
19800,eingesperrt
19801,niemals
19802,hälfte
19803,seh
19804,unbezahlbar
19805,kauf
19806,dreh
19807,nie
19808,angst
19809,dicken
19810,beutel
19811,beim
19812,flieg
19813,beruf
19814,karma
19815,müssen
19816,sollen
19817,mama
19818,vater
19819,gas
19820,ding
19821,viertel
19822,nachts
19823,weeissen
19824,blunt
19825,richterskala
19826,pflanzen
19827,knast
19828,flucht
19829,markiere
19830,sitzen
19831,heuen
19832,verräter
19833,wege
19834,prinzip
19835,verschütte
19836,dran
19837,demoliert
19838,vielleicht
19839,verticken
19840,23
19841,sohn
19842,schaffen
19843,keule
19844,herrn
19845,kommen
19846,bisher
19847,staat
19848,verwanzen
19849,brabus
19850,motor
19851,leider
19852,ey
19853,schlaf
19854,hah
19855,prophezeit
19856,sohle
19857,ja
19858,morgen
19859,endlose
19860,traum
19861,haltung
19862,jäger
19863,verkatert
19864,sagen
19865,stirn
19866,keinn
19867,klinge
19868,krank
19869,gramm
19870,jugend
19871,meins
19872,yes
19873,shoote
19874,endrohre
19875,31er
19876,geb
19877,kehle
19878,ermitteln
19879,zeitung
19880,mann
19881,frauen
19882,bereit
19883,stunden
19884,teufel
19885,handzeichen
19886,tankstelln
19887,maxwell
19888,tattoos
19889,verlierst
19890,gott
19891,potter
19892,preis
19893,gläser
19894,enden
19895,lean
19896,sauf
19897,gehts
19898,entweder
19899,trau
19900,perdonami
19901,weint
19902,feind
19903,traumhaus
19904,oben
19905,schickt
19906,hoch
19907,schlafen
19908,irgendwann
19909,jagt
19910,lass
19911,direkt
19912,tun
19913,gehen
19914,glaub
19915,drama
19916,brandleiche
19917,scheisst
19918,ah
19919,gegend
19920,dahin
19921,lesen
19922,damals
19923,gestern
19924,drogen
19925,legende
19926,packen
19927,leuten
19928,leute
19929,kriegt
19930,liebe
19931,gebe
19932,mutter
19933,geben
19934,schenkel
19935,reime
19936,familie
19937,heh
19938,umsonst
19939,getränke
19940,beute
19941,träumen
19942,ausm
19943,karte
19944,maske
19945,gewinner
19946,lasst
19947,zuhause
19948,freunde
19949,komm
19950,lassen
19951,leben
19952,hehe
19953,gesagt
19954,jungs
19955,fans
19956,kenn
19957,draussen
19958,ungerne
19959,immer
19960,sänfte
19961,tausenden
19962,vorm
19963,hause
19964,popcorn
19965,gehn
19966,speckgürtel
19967,hältstn
19968,pantoffeln
19969,fahr
19970,sehn
19971,egal
19972,satt
19973,einn
19974,bisschen
19975,wohn
19976,ruhe
19977,einfach
19978,beat
19979,rein
19980,schatten
19981,platinawards
19982,wagen
19983,musik
19984,zähl
19985,aufgehört
19986,modus
19987,palast
19988,geh
19989,knaben
19990,schuhe
19991,gangster
19992,album
19993,park
19994,genassen
19995,raus
19996,weed
19997,tragen
19998,foodoratüten
19999,müssen
20000,gas
20001,verlierer
20002,viertel
20003,rente
20004,denken
20005,weeissen
20006,cousengs
20007,setzen
20008,grossen
20009,hipster
20010,sendung
20011,nennen
20012,besten
20013,gemacht
20014,aufgewacht
20015,radiosongs
20016,verstehn
20017,eltern
20018,22
20019,klingt
20020,gold
20021,drecksviertel
20022,stehn
20023,enkel
20024,ner
20025,sack
20026,sorgen
20027,ja
20028,hol
20029,versuchen
20030,klare
20031,spiel
20032,halln
20033,lang
20034,klopft
20035,geb
20036,passen
20037,wempe
20038,rapper
20039,mann
20040,ende
20041,teufel
20042,stadt
20043,weitermachen
20044,davon
20045,aufn
20046,papa
20047,achte
20048,passiern
20049,bierflaschen
20050,kommst
20051,bremse
20052,sonne
20053,komisch
20054,mioplaylist
20055,erstmal
20056,gehen
20057,berliner
20058,glaub
20059,–
20060,gegend
20061,spielt
20062,grenze
20063,bald
20064,paffen
20065,gedreht
20066,hundert
20067,echt
20068,strahln
20069,roten
20070,brauchen
20071,geben
20072,guten
20073,abend
20074,mögen
20075,umso
20076,beton
20077,wind
20078,laufen
20079,licht
20080,schöner
20081,stau
20082,leben
20083,warm
20084,versteckt
20085,endlich
20086,rollt
20087,tag
20088,trotz
20089,blau
20090,immer
20091,zeit
20092,rechts
20093,zweifel
20094,schwarzen
20095,schön
20096,pausen
20097,hell
20098,wertvoller
20099,ziemlich
20100,zurück
20101,hellen
20102,beste
20103,einfach
20104,vergess
20105,herz
20106,armn
20107,schnell
20108,mal
20109,wenns
20110,nie
20111,foto
20112,raus
20113,übern
20114,tickt
20115,schau
20116,tagen
20117,fragen
20118,strassen
20119,weeissen
20120,links
20121,irgendwo
20122,bar
20123,plötzlich
20124,vielleicht
20125,wach
20126,grad
20127,ey
20128,frisch
20129,pumpt
20130,vorn
20131,bunt
20132,verliebt
20133,klar
20134,fliegen
20135,weniger
20136,typ
20137,leuchten
20138,grauer
20139,steh
20140,sonne
20141,uhr
20142,teppich
20143,ists
20144,lachen
20145,spiegel
20146,gestern
20147,krieg
20148,koks
20149,input
20150,kriege
20151,block
20152,namen
20153,fraun
20154,jahr
20155,sag
20156,liebe
20157,fassung
20158,bitten
20159,bring
20160,hast
20161,brennt
20162,licht
20163,baun
20164,schon
20165,leben
20166,verlier
20167,missgunst
20168,arsch
20169,hause
20170,gesessen
20171,schön
20172,baby
20173,träne
20174,alkohol
20175,weinst
20176,shirt
20177,barbie
20178,akku
20179,kreativer
20180,hart
20181,ken
20182,pass
20183,doppelt
20184,hoffen
20185,tür
20186,stehen
20187,freunden
20188,mal
20189,wache
20190,wildes
20191,sichtfeld
20192,mama
20193,kragen
20194,sechsstellig
20195,daheim
20196,nennn
20197,piç
20198,zigarette
20199,pulli
20200,ersten
20201,wär
20202,verstecken
20203,brot
20204,reingehn
20205,nennen
20206,klarem
20207,strassenhits
20208,ex
20209,heuen
20210,grade
20211,gage
20212,eigentlich
20213,weisser
20214,rauch
20215,kennen
20216,kommen
20217,nichtmal
20218,grad
20219,leider
20220,ey
20221,tituliern
20222,bescheid
20223,bloss
20224,alkoholexzesse
20225,ja
20226,morgen
20227,toilette
20228,spiegelbild
20229,rote
20230,kosen
20231,abbrechen
20232,lee
20233,kopf
20234,flecken
20235,hasse
20236,decken
20237,saufen
20238,kurz
20239,relative
20240,mann
20241,pennn
20242,sonnenstrahlen
20243,nackte
20244,arbeiten
20245,nette
20246,verlierst
20247,gott
20248,tier
20249,besoff
20250,versprich
20251,reden
20252,strasse
20253,bereust
20254,deshalb
20255,nasenknochen
20256,kennn
20257,gnade
20258,scheiss
20259,lass
20260,gehen
20261,abends
20262,meim
20263,eheh
20264,genau
20265,drei
20266,bock
20267,everyday
20268,sag
20269,night
20270,liebe
20271,falln
20272,inside
20273,yay
20274,deinn
20275,2pac
20276,sagst
20277,halt
20278,hast
20279,tiefer
20280,arm
20281,komm
20282,leben
20283,phone
20284,streit
20285,niemand
20286,baggage
20287,vergehen
20288,tag
20289,ständig
20290,york
20291,immer
20292,zeit
20293,mary
20294,rechts
20295,know
20296,oh
20297,blige
20298,sicher
20299,baby
20300,hastyeah
20301,dabei
20302,sehn
20303,perfekt
20304,nacht
20305,check
20306,egal
20307,hör
20308,yeah
20309,zurück
20310,bisschen
20311,jaja
20312,beid
20313,einfach
20314,mehr
20315,richtig
20316,safe
20317,tür
20318,weisen
20319,ganz
20320,einm
20321,schaut
20322,verliern
20323,willst
20324,mal
20325,geh
20326,getan
20327,got
20328,dreh
20329,nie
20330,nineteenseventyfive
20331,sowas
20332,genug
20333,setzen
20334,links
20335,wär
20336,lieder
20337,ruf
20338,new
20339,habn
20340,flug
20341,devil
20342,verstehn
20343,eigentlich
20344,vielleicht
20345,schreib
20346,merken
20347,nein
20348,grad
20349,ey
20350,andauernd
20351,broke
20352,zusammn
20353,biegs
20354,langsam
20355,keinn
20356,gim me
20357,haus
20358,bleib
20359,weniger
20360,eh
20361,mann
20362,high
20363,ab
20364,warum
20365,wissen
20366,babygirl
20367,tun
20368,fuck
20369,gehen
20370,abends
20371,packst
20372,bogotá
20373,tfuu
20374,rap
20375,pappappap
20376,kokain
20377,verlag
20378,amg
20379,filim
20380,überall
20381,sonnenallee
20382,geträumt
20383,durchsiebt
20384,drehn
20385,cosa
20386,ice
20387,fastlife
20388,geben
20389,bringst
20390,nimm
20391,wohlstand
20392,leitung
20393,bleaching
20394,mma
20395,woah
20396,kapsel
20397,schnapp
20398,weils
20399,conor
20400,schassen
20401,street
20402,schon
20403,tec9
20404,wiegen
20405,leben
20406,bruder
20407,sauce
20408,hood
20409,ware
20410,mcgregor
20411,10k
20412,tag
20413,secret
20414,monat
20415,auge
20416,fingerabdrücke
20417,scharf
20418,fragt
20419,zeit
20420,pam
20421,sterben
20422,liquor
20423,wrestling
20424,gesetzes
20425,tam
20426,neck
20427,brrt
20428,oft
20429,trotzdem
20430,fasen
20431,hussle
20432,komm
20433,kleine
20434,kippt
20435,yeah
20436,einn
20437,finger
20438,woanders
20439,schlage
20440,cash
20441,echte
20442,mehr
20443,brrrt
20444,abdrücken
20445,vvs
20446,stapel
20447,starrt
20448,berlin
20449,illegal
20450,wooh
20451,sehen
20452,messen
20453,pleit
20454,willst
20455,lieb
20456,dorf
20457,testen
20458,got
20459,nie
20460,beef
20461,labern
20462,geschäfte
20463,mache
20464,lane
20465,sweater
20466,fick
20467,liegen
20468,move
20469,regal
20470,sollen
20471,männer
20472,ding
20473,neuer
20474,uh
20475,einzuparken
20476,zweihundert
20477,dicka
20478,leier
20479,meinn
20480,weeissen
20481,bullen
20482,selb
20483,nipsey
20484,eigenbedarf
20485,vertrieb
20486,roll
20487,hassen
20488,riesen
20489,alte
20490,reichen
20491,millionen
20492,koka
20493,paraintervall
20494,warten
20495,kommen
20496,neue
20497,geier
20498,schnappschüsse
20499,nein
20500,staat
20501,grad
20502,batzen
20503,ey
20504,vier
20505,sechzehn
20506,bundesweit
20507,hol
20508,leasing
20509,whiskeyflaschen
20510,sagen
20511,keinn
20512,kreuzberg
20513,weisst
20514,team
20515,käm
20516,länder
20517,361
20518,zahl
20519,ehrt
20520,klick
20521,machst
20522,zahle
20523,blitze
20524,parkier
20525,danach
20526,lang
20527,ketten
20528,jogginghose
20529,geb
20530,deutscher
20531,reichtum
20532,dicke
20533,ab
20534,emirat
20535,gern
20536,perlweiss
20537,davon
20538,nacken
20539,flash
20540,leb
20541,red
20542,kuku
20543,trendsetter
20544,simes
20545,lieber
20546,grell
20547,ah
20548,bluff
20549,bleibe
20550,mille
20551,bretter
20552,louis
20553,hundert
20554,anzugen
20555,gestohln
20556,zeug
20557,pferderennn
20558,poln
20559,gleiche
20560,​​iphonehandycam
20561,holen
20562,holland
20563,stimme
20564,kunden
20565,circa
20566,wahre
20567,ukraina
20568,komm
20569,schon
20570,wallah
20571,lassen
20572,siedlung
20573,russische
20574,beamer
20575,oligarch
20576,nix
20577,polizeibeamte
20578,brettern
20579,blau
20580,jagen
20581,leichen
20582,grün
20583,oft
20584,keifen
20585,finanzamt
20586,alkohol
20587,bau
20588,300
20589,lka
20590,beliefern
20591,bratan
20592,makarow
20593,fallen
20594,brra
20595,eier
20596,gebrochen
20597,sechzig
20598,unsre
20599,brüder
20600,lieferwagen
20601,stalingrad
20602,rau
20603,rufen
20604,einsatz
20605,american
20606,lamborghini
20607,mal
20608,autovermietung
20609,scheine
20610,geh
20611,lauf
20612,lila
20613,nie
20614,komfort
20615,tief
20616,liegen
20617,rabanne
20618,müssen
20619,sek
20620,express
20621,nase
20622,kmh
20623,schnappt
20624,denken
20625,levis
20626,ganzen
20627,tom
20628,woh
20629,taschen
20630,olympéa
20631,mafia
20632,kippe
20633,riecht
20634,plane
20635,flucht
20636,bar
20637,kasse
20638,paco
20639,augen
20640,grade
20641,drecksbulle
20642,siehst
20643,eigentlich
20644,gucci
20645,verteil
20646,kommen
20647,samra
20648,luft
20649,stars
20650,ford
20651,blut
20652,libanon
20653,ran
20654,halten
20655,camaro
20656,spieln
20657,ja
20658,huracán
20659,capi
20660,letzte
20661,gramm
20662,chelsea
20663,treff
20664,wichser
20665,ukro
20666,dealer
20667,bodyguard
20668,milan
20669,spezialeinheit
20670,haschplatte
20671,asozial
20672,kugeln
20673,rollen
20674,grossfamilien
20675,jack
20676,bezahl
20677,rrah
20678,black
20679,steh
20680,zählen
20681,schlafen
20682,jagt
20683,cataleya
20684,ah
20685,ticken
20686,–
20687,jogginganzug
20688,body
20689,hosentaschen
20690,prophylaxe
20691,blühen
20692,knete
20693,elends
20694,reingehen
20695,schweigen
20696,meist
20697,tore
20698,tage
20699,heimweh
20700,okay
20701,mögen
20702,träumen
20703,fühl
20704,hast
20705,brust
20706,liebsten
20707,leben
20708,sonnnuntergang
20709,bruder
20710,gesagt
20711,elend
20712,wer
20713,niemand
20714,vorbeigehn
20715,nix
20716,voll
20717,bordstein
20718,tränen
20719,führen
20720,immer
20721,leeren
20722,verzeiht
20723,gehn
20724,ecken
20725,träne
20726,regen
20727,nehmen
20728,sehn
20729,nacht
20730,egos
20731,egal
20732,fallen
20733,jed
20734,dunkelsten
20735,gerne
20736,mehr
20737,entlang
20738,einschlaf
20739,rot
20740,schnell
20741,sehen
20742,eins
20743,junge
20744,vergeben
20745,mama
20746,gebrochenen
20747,denken
20748,brot
20749,fünf
20750,geld
20751,vermischt
20752,augen
20753,bastard
20754,gepflastert
20755,grade
20756,teilen
20757,geister
20758,schicksal
20759,mond
20760,kommen
20761,gold
20762,alben
20763,hölle
20764,jahre
20765,leider
20766,zusammn
20767,blut
20768,platz
20769,gesehn
20770,tod
20771,letzte
20772,lee
20773,machst
20774,wert
20775,flassen
20776,sünden
20777,mann
20778,versprechen
20779,teufel
20780,einsam
20781,seite
20782,kaputte
20783,stadt
20784,gott
20785,enden
20786,sohns
20787,freund
20788,reden
20789,strasse
20790,papa
20791,weint
20792,kalt
20793,rosen
20794,zählen
20795,hoch
20796,lieber
20797,probleme
20798,gehen
20799,glaub
20800,dreckige
20801,sehe
20802,fahren
20803,formel
20804,passiert
20805,wreow
20806,1
20807,kuba
20808,bmw
20809,kommn
20810,bitten
20811,matte
20812,loco
20813,ferrari
20814,ziel
20815,bruder
20816,schulbus
20817,vampir
20818,skrrt
20819,brro
20820,endlich
20821,kickdown
20822,tag
20823,draussen
20824,brettern
20825,kaputt
20826,lupo
20827,digga
20828,hayabusa
20829,gelb
20830,gib
20831,m4
20832,wär’
20833,fahr
20834,weiber
20835,wave
20836,ninja
20837,egal
20838,hell
20839,yeah
20840,zurück
20841,karussell
20842,negro
20843,ku’damm
20844,herz
20845,schnell
20846,maybach
20847,tanzen
20848,abgehn
20849,lamborghini
20850,willst
20851,chill’
20852,mei’m
20853,6x6
20854,kawasaki
20855,sechs
20856,rasen
20857,baller’
20858,gas
20859,hinterher
20860,strassen
20861,nachts
20862,bermuda
20863,mclaren
20864,ohohh
20865,gclass
20866,hängen
20867,jacky
20868,bo
20869,charts
20870,geld
20871,hummus
20872,schiess
20873,goose
20874,mond
20875,millionärn
20876,dubai
20877,nein
20878,stehn
20879,ey
20880,bescheid
20881,vier
20882,star
20883,ja
20884,hol
20885,sagen
20886,haschisch
20887,durstig
20888,stay
20889,porschen
20890,turbo
20891,machst
20892,kopf
20893,kokalines
20894,flex
20895,coupé
20896,schiess’
20897,geb
20898,kaiser
20899,lucio
20900,dup
20901,high
20902,tourbus
20903,kafa
20904,papa
20905,rari
20906,urus
20907,black
20908,richtung
20909,wisst
20910,hoch
20911,maracuja
20912,schlafen
20913,lass
20914,schlafe
20915,full
20916,–
20917,teslaten
20918,f40
20919,ufo
20920,meim
20921,cremig
20922,wegen
20923,jemand
20924,hättest
20925,bleiben
20926,drei
20927,befleckt
20928,liebst
20929,schwester
20930,sag
20931,wieso
20932,fluch
20933,enttäuschen
20934,brauchen
20935,spiegeln
20936,nehmn
20937,mamas
20938,deinn
20939,kommn
20940,werd
20941,sagst
20942,hast
20943,öffnen
20944,licht
20945,heineken
20946,soldat
20947,schon
20948,leben
20949,nehm
20950,welt
20951,jungs
20952,endlich
20953,kenn
20954,gift
20955,stehst
20956,tag
20957,tellern
20958,trotz
20959,immer
20960,zeit
20961,kinderfotos
20962,geburtstag
20963,leeren
20964,brauch
20965,oh
20966,spar
20967,oft
20968,gut
20969,teil
20970,reise
20971,treffe
20972,bau
20973,sehn
20974,suchen
20975,sassen
20976,wirken
20977,jed
20978,bild
20979,unsern
20980,zumindest
20981,denen
20982,amnesie
20983,stolz
20984,beid
20985,führn
20986,schlechten
20987,verdienst
20988,steine
20989,rufen
20990,gelehrt
20991,neben
20992,sehen
20993,willst
20994,niemals
20995,seh
20996,zeigst
20997,gleite
20998,scheissegal
20999,nie
21000,ehre
21001,mache
21002,wohnung
21003,müssen
21004,beendet
21005,mama
21006,vater
21007,mund
21008,schwächen
21009,schmerzen
21010,würdest
21011,weeissen
21012,ersten
21013,zeile
21014,riecht
21015,entscheidung
21016,besuch
21017,tränn
21018,ex
21019,augen
21020,heuen
21021,wusst
21022,fantasie
21023,dunkelheit
21024,eigentlich
21025,hoff
21026,treffern
21027,wertlos
21028,luft
21029,statt
21030,kämpfer
21031,strom
21032,ja
21033,traum
21034,sagen
21035,keinn
21036,nenn
21037,plus
21038,verliebt
21039,marlboro
21040,wert
21041,kinder
21042,gebraucht
21043,stark
21044,fliegen
21045,amors
21046,schätzen
21047,verändert
21048,mann
21049,verbringn
21050,einsam
21051,pati
21052,wünsch
21053,fotos
21054,duft
21055,beigebracht
21056,gehts
21057,warum
21058,geruch
21059,leb
21060,grund
21061,lass
21062,tun
21063,mh
21064,glauben
21065,karmas
21066,gleich
21067,guter
21068,paradies
21069,entscheidest
21070,gefühle
21071,damals
21072,scharfes
21073,ciao
21074,я
21075,lernen
21076,überall
21077,amour
21078,längst
21079,verdruss
21080,sprechen
21081,zuhause
21082,schon
21083,missverständnis
21084,bevor
21085,untergehen
21086,zungen
21087,vie
21088,ziehen
21089,hahahahahaha
21090,international
21091,тебя
21092,rechen
21093,gut
21094,baby
21095,reise
21096,nacht
21097,jed
21098,sprachschatz
21099,schwert
21100,höchstens
21101,verständlich
21102,runden
21103,stehen
21104,amor
21105,gezwungen
21106,geschlecht
21107,cest
21108,ausländerinnen
21109,chance
21110,mache
21111,müssen
21112,vorteil
21113,take
21114,nah
21115,verschwunden
21116,wortgefecht
21117,schlecht
21118,zwei
21119,kommen
21120,früh
21121,ja
21122,chéri
21123,fern
21124,länder
21125,ausländer
21126,mann
21127,stunden
21128,sprache
21129,gern
21130,ragazza
21131,sonne
21132,люблю
21133,lachen
21134,bleibe
21135,faust
21136,wochenende
21137,bleiben
21138,sag
21139,gleiche
21140,holen
21141,glühn
21142,beginnen
21143,lasst
21144,nehm
21145,jungs
21146,tag
21147,voll
21148,vierzehn
21149,turkeys
21150,anfang
21151,immer
21152,ziehen
21153,sand
21154,radio
21155,heiss
21156,bratan
21157,jed
21158,vorne
21159,jaja
21160,einfach
21161,barrio
21162,rein
21163,zusammen
21164,stehen
21165,frische
21166,brat
21167,seh
21168,scheine
21169,bike
21170,fahrn
21171,viertel
21172,roli
21173,zäune
21174,benz
21175,ruf
21176,berührn
21177,springn
21178,treppen
21179,weisser
21180,rauch
21181,seiten
21182,schreib
21183,allein
21184,vier
21185,ja
21186,blicken
21187,tages
21188,stein
21189,scheinen
21190,weisst
21191,gramm
21192,fünfer
21193,samir
21194,dealer
21195,wand
21196,zweit
21197,ende
21198,ab
21199,ghettoface
21200,sonne
21201,uhr
21202,lass
21203,pennt
21204,champagner
21205,rap
21206,krieg
21207,pack
21208,wegen
21209,kämpfen
21210,faust
21211,rankommn
21212,drei
21213,ronaldinho
21214,kugel
21215,motherfucker
21216,unsrer
21217,sig
21218,weit
21219,woah
21220,bitten
21221,rolex
21222,gaúcho
21223,bruder
21224,ziploc
21225,sippe
21226,wer
21227,bright
21228,ballern
21229,übler
21230,jagten
21231,fans
21232,nix
21233,eeeeey
21234,begleitet
21235,ausdruck
21236,danke
21237,spotify
21238,hören
21239,immer
21240,zeit
21241,jagen
21242,digga
21243,nummer
21244,seit
21245,diamond
21246,klärn
21247,jahrn
21248,liebt
21249,label
21250,like
21251,alleine
21252,gut
21253,reise
21254,dabei
21255,ot
21256,ahh
21257,leid
21258,egal
21259,mister
21260,hinein
21261,hype
21262,wort
21263,kripos
21264,jed
21265,brra
21266,finger
21267,gazi
21268,kriminelle
21269,beste
21270,einfach
21271,mehr
21272,unsre
21273,rein
21274,brüder
21275,musik
21276,bringen
21277,ganz
21278,wack
21279,eins
21280,zeigst
21281,regenwolken
21282,nie
21283,foto
21284,beef
21285,müssen
21286,weis
21287,sorry
21288,chatfu
21289,fragen
21290,weinen
21291,aha
21292,wwwas
21293,dirty
21294,weeissen
21295,mafia
21296,krisen
21297,kette
21298,dreck
21299,ausspuck
21300,heuen
21301,hoff
21302,kleinkind
21303,kennen
21304,gold
21305,blute
21306,wuhu
21307,wolln
21308,gehe
21309,halten
21310,ja
21311,pisser
21312,zwölf
21313,scheinen
21314,pow
21315,nenn
21316,weisst
21317,heben
21318,seid
21319,machst
21320,columbine
21321,zahle
21322,kleiner
21323,verzeihn
21324,wirklich
21325,enttäuscht
21326,freiheit
21327,fliegen
21328,aufhören
21329,bleib
21330,energie
21331,london
21332,designersuite
21333,mann
21334,gang
21335,signen
21336,feinde
21337,ab
21338,schaun
21339,gott
21340,vertrag
21341,lovesongs
21342,gehts
21343,warum
21344,polizei
21345,strophen
